J,b,dlt,p,d
0.867717460523071,-6.40791668864428,-0.176357671770873,4.73576872076972,-2.01565868701336
0.810536600840901,-6.25876853566431,-0.177849987529215,3.93815976234687,-0.895013322188323
0.700697484846248,-6.34243357406366,-0.587994225177375,3.99227184482329,-1.64651497809319
0.593431809451181,-6.20803322168888,-0.0174915501416013,4.65711437917742,-1.99961790888371
0.842579383399098,-7.3015728465929,-0.441307677819529,4.98171050802699,-2.52853647061764
0.804119244066566,-6.03422821646812,-0.225111915226459,4.88086553815221,-2.20943313343871
0.510999396194976,-6.66808684863596,-0.0496504593760891,4.41587328835072,-1.35948217518979
0.268135161636308,-7.23709362437103,-0.010208458054319,4.97531967323856,-1.62466491984906
0.697757756887476,-6.09469997201275,-0.204339526211512,4.37538384761551,-1.74888856592455
0.35705370995352,-6.2028396920107,-0.0581862393807742,3.92628343999947,-1.31186940491887
0.701169892260321,-6.17243525804736,-0.112613204707056,4.85105932730885,-2.36107594266765
0.44961628916754,-6.6548728831706,-0.103456826047995,4.32792561482275,-1.54172354244506
0.694846335430802,-6.08121642632611,-0.254374721743518,4.34206307003074,-1.85594173312402
0.822990142456593,-6.17660266816665,-0.0183845686992644,4.69489908017327,-1.74835132604139
0.389854529158235,-7.24701041048317,-0.116226601265622,4.99393587167986,-1.81941395861356
0.581164813869077,-6.0342408522038,-0.236906164018574,3.74965330673361,-1.21622511147893
0.595905750038606,-6.13466886854061,-0.0816520099883291,3.82408530151048,-1.15039408092559
0.781391874140375,-6.16414404622786,-0.0479908684026748,4.16042994926511,-1.31119697411304
0.452734479933472,-6.48258659060136,-0.0713458046305443,4.18923239535894,-1.30122862349101
0.809744529057669,-6.49327617632464,-0.055586050523362,4.26005064101134,-1.2569469887078
0.843474750750671,-6.07072105008864,-0.0206769436180821,4.36692554096533,-1.41248423683219
0.512999209811404,-6.10379665867922,-0.0874164832572104,4.77567165913813,-2.14315637624846
0.130648523538284,-6.05003240709198,-0.527789544203013,3.6376300994501,-1.93072320731589
0.894675031925229,-6.06876401192306,-0.320610437394357,3.79973390285935,-1.18883696402661
0.336253267004505,-6.48960120164196,-0.00357806024376484,4.23743347723202,-1.58082367045374
0.796535489810035,-6.03037875006162,-0.0518758835379586,4.67366589019728,-1.83276481606421
0.80707885846662,-6.08694853206747,-0.20338415119899,4.07962095516547,-1.50185131940955
0.625196489869513,-6.04802580544021,-0.148056683884777,4.36731310068381,-1.71786611886854
0.378046507170896,-6.12737715223027,-0.269966521888329,3.75771533306134,-1.40075594333341
0.739107122289592,-6.32251328535664,-0.0305311316368859,4.61810664661556,-1.65477008704215
0.247322730806927,-6.65394953078838,-0.371769422241016,4.29316420451655,-1.736909390769
0.828684178644665,-6.00320018956051,-0.0401100732653869,4.7348071877034,-1.88003684191429
0.848397451355282,-6.88228733193954,-0.308612240456246,4.47966617178582,-1.82407674911314
0.772468125148716,-6.3399912591801,-0.494830659628514,4.52331747715898,-2.51726415273995
0.884384386693336,-6.01907639984081,-0.409547187401232,4.1967772347562,-2.16277181844251
0.849737103714551,-6.04208656610651,-0.010767082518027,4.51016324815083,-1.58549583960738
0.651103753568276,-6.0133842311308,-0.0908757164241332,4.22635048975122,-1.79631143877093
0.82958019464541,-6.16605580743941,-0.0131019400751642,4.6409665120933,-1.68557124589199
0.765130409860297,-6.04012297633441,-0.313403903193386,4.87348095821532,-2.58900084464305
0.723464391590733,-6.25471267070314,-0.100655567853473,3.94845030489332,-0.97339300254898
0.761345147452559,-6.57658033549307,-0.636116467123684,4.20860131483857,-1.87636448424222
0.809913250189755,-6.25908912449143,-0.188115632032226,3.92406011280099,-0.955213585854421
0.773588494567745,-6.15457135233702,-0.0312799149480683,4.32667246600901,-1.37168378573534
0.839115533340928,-6.34466737792021,-0.103428488072053,4.63958450274431,-1.71100172852935
0.863485159451101,-6.31815063474077,-0.035293908332318,4.96727028652341,-1.97177545549332
0.781858227346802,-6.0938133654473,-0.231157577497487,4.415223359473,-1.75332261539308
0.888205180789866,-6.34840918226794,-0.0554928625545505,4.79776508578685,-1.78703630609841
0.803311201425456,-6.03269231419238,-0.328380771235985,4.34031321871867,-2.11491160035523
0.894166316038023,-6.06508747145197,-0.081583956812297,4.16661039905986,-1.21358031268142
0.723056191970739,-6.06950750190746,-0.20416230889367,4.36256030386762,-1.71021431974057
0.549533537321787,-6.08326422937254,-0.0258630355859844,4.49571421061572,-1.74096150122173
0.570628483991418,-6.02433675086978,-0.171557609213192,4.33094207974718,-1.90424799107152
0.769994439145829,-6.151682504571,-0.0773807482870922,4.15225611257707,-1.42989984134381
0.824049584703901,-6.94171159354829,-0.18420619184671,4.62891712905302,-2.43445036303745
0.794501874544852,-6.09538385523958,-0.155580165387263,4.32751164458482,-1.5421105712025
0.803811092998797,-6.32259494435718,-0.129801049799596,4.49828037453101,-1.78954366853931
0.782827534646183,-6.14071181274303,-0.245848558236416,4.37895211485279,-1.75502046024867
0.807255061974231,-6.01207081212618,-0.0579295770755391,4.07441486368646,-1.60421740219077
0.844558471262043,-6.25109914293068,-0.641576765228854,4.43576079653586,-2.53637944212631
0.653980914573355,-6.05163284767102,-0.258520475245895,4.61627750027849,-2.24231043301284
0.805356457213682,-7.12429357523454,-0.0552409980166639,4.92142253232419,-1.62534791421206
0.789382075203651,-6.82917067859156,-0.276909979586169,4.55078364518846,-1.64567443247135
0.731290287319561,-6.29933199462849,-0.0996015237453974,4.59523326736205,-1.74507733073352
0.573629468619834,-6.5029417211547,-0.0206164189716504,4.25195910508771,-1.22259311997639
0.586164023784627,-6.11532726290823,-0.370515695671514,3.73229243180969,-1.18114206552507
0.799539973367646,-6.18663395173636,-0.0802907537384007,4.52437942523217,-1.62701257413181
0.684632024317385,-6.01014230471219,-0.286416698483928,4.54960759497793,-2.09706349377409
0.862350460729231,-6.11177012988774,-0.0698357920177494,4.08120814245795,-1.18310286641898
0.549988047079273,-6.07294141036251,-0.0628937018454425,4.86797664761058,-2.18106249239597
0.782362755812345,-6.03197724732146,-0.20607217903638,4.38351109004269,-1.68929519595664
0.847677942912953,-6.0735241247158,-0.253914192063395,4.59490177155282,-1.91876791317834
0.737746550399123,-7.10041960787866,-0.303803521346611,4.8266265389184,-1.91637993146868
0.694917696954303,-6.1323036675537,-0.124255090900866,4.25130046731057,-1.5147431802373
0.659939998959311,-6.23706780018447,-0.0719242139736182,3.94767914299827,-0.960227527994579
0.828242150703819,-6.04082724791987,-0.285880446566846,4.87177904406125,-2.6455182503182
0.167713079059932,-6.13308467459535,-0.238654364972701,3.80754090535127,-1.63780265046602
0.797361568530377,-6.30696829497494,-0.086912388204311,3.97929198683809,-1.20520881294653
0.865865207662496,-6.25283695964261,-0.0688611605047111,4.48387158893647,-1.86172490114574
0.762283524576579,-6.16224380832049,-0.176065901221735,4.25412663166284,-1.57171110451949
0.80981994617385,-6.04830642812648,-0.070544110103892,3.80219254338777,-0.645035125861979
0.653912667681258,-6.1571237446645,-0.0782719119057615,3.89490960337928,-0.85921146661039
0.770431869719375,-6.03745377614535,-0.05162909464818,3.74784966895767,-0.684330349650731
0.535391260420275,-6.35844682722989,-0.772165371369075,3.90677121652992,-2.90394167413013
0.764895246412881,-6.25886405708047,-0.0340304840859217,4.76297526800886,-1.82588033817188
0.873338039787376,-6.010586551857,-0.421075964350993,4.24053889768432,-1.85815328096699
0.722912626416736,-6.02160326764195,-0.258545688114018,3.68798614474167,-0.799453773177714
0.737399964926054,-6.54973617583369,-0.119418067293815,4.2734985779133,-1.21994145929728
0.827997393062558,-6.08513872872101,-0.0674793781437425,4.83357774385435,-1.97392119454499
0.602483310806385,-6.2139711248022,-0.137339475371156,3.87661452864878,-1.24775385000366
0.689666835527484,-6.07453334738605,-0.14623466995626,4.18196327357236,-1.49117167217531
0.714043340440465,-6.2828395670473,-0.678490022301247,3.93120913956772,-1.77563349656059
0.703276452697726,-6.09682700676904,-0.00624456624355139,4.16776218403183,-1.23766794464702
0.59948765015416,-6.00884342555077,-0.241824287721166,4.62276553188297,-2.21184126492873
0.792256533107135,-6.27299201177766,-0.000369128545867706,4.36864611066729,-1.57538436287925
0.707988335207376,-6.03973175621549,-0.156112334346075,4.14458689241402,-1.70986245743916
0.89347808801388,-6.03295965716238,-0.0267135455636913,4.32183100657597,-1.35324372561017
0.238425352396101,-6.89109489566558,-0.269405875985517,4.57257633961538,-1.73691820260539
0.844283699871691,-6.02208669725095,-0.104796890924811,4.92805935419924,-2.10946285152592
0.857794959948519,-7.04863258250235,-0.333100462034096,4.70360726292982,-1.60504772272703
0.743922045683002,-6.45729240950872,-0.0494390985329304,4.77656744909898,-1.8556120679547
0.766264437907885,-6.31533272917878,-0.11249666673265,4.58094805728269,-1.8986983900015
0.583209830839159,-6.07513012013978,-0.105032054525929,4.83329609274999,-2.16718095644998
0.732282416059835,-6.3719472869656,-0.0807757732746454,4.70882136862296,-1.8191821107706
0.860559708652937,-6.03706792070062,-0.0213262234092318,3.74259683603446,-0.83117998475917
0.749488054176464,-6.00900796967021,-0.0874211344190422,4.62058130777386,-1.84038866478973
0.488740097653003,-6.16018876799536,-0.0241914883160452,4.95484162135278,-2.33061239883645
0.369481007037132,-6.26231279041655,-0.0803862424165571,3.98826086871762,-1.59928718158344
0.741363763198165,-6.06971282304375,-0.109243838804181,4.1777513436022,-1.3711973429867
0.804678253119896,-6.47217399194474,-0.49773624384074,4.5977451507062,-2.54716728586118
0.668416287401777,-6.00480196585668,-0.292699753696602,4.4986588748952,-2.17787871582575
0.664815661062235,-6.17296331493599,-0.0434930216308395,4.24497145626321,-1.46670659784549
0.825213036037268,-6.04965510070325,-0.0531704538988197,4.4929948510197,-1.61075724606384
0.712181902056841,-6.07194282304653,-0.287838181736014,4.63834233560044,-2.17570400710924
0.697305857743259,-6.63962135108096,-0.392323785437281,4.2235892532002,-1.71028138650304
0.851640291470071,-6.00786797088166,-0.00497772064384877,4.27972492295151,-1.31731014436712
0.821596452376498,-6.40534781986727,-0.117000993370661,4.60772490275625,-1.78364650562505
0.642583335238381,-6.05678355689544,-0.0280133870398411,4.4298660180453,-1.61855824213806
0.466937060717912,-6.04885728419832,-0.0145825458807349,4.53817033348256,-1.8669285893734
0.553980652515387,-6.25613385227888,-0.0472113305100922,3.99040197973114,-1.05286744051533
0.581082557947246,-6.08185295649988,-0.00722188890183021,4.51732334820154,-1.72171219267607
0.8738720947669,-6.22070340556846,-0.179480537418742,3.85647990977782,-1.18342881356112
0.892156580176822,-6.03683753436433,-0.204258338874557,3.73992106327596,-1.83534811167653
0.75366937605618,-6.23837091105728,-0.205481514308717,4.49601969283429,-1.89213913430537
0.689168062827301,-6.03571420442644,-0.210582265041358,4.56866812310165,-2.25847481524416
0.608237413934407,-6.11111571134401,-0.00957477378290197,4.56837788214076,-1.74788484473777
0.799167372291775,-6.22324681725966,-0.0192331851212884,4.80602865217292,-2.20207071659716
0.46731322727292,-6.34005466409646,-0.458095254851193,3.95321923506474,-1.48880498277113
0.392786812573606,-6.24479415027567,-0.121692899086846,3.92184291914846,-1.35823927526495
0.762727085377133,-6.49887773275417,-0.0467766958280562,4.25603733366347,-1.15323540157235
0.88835056454217,-6.2023474017717,-0.316879274711262,4.90741695421897,-2.34477721147792
0.679788881037688,-6.21865466521997,-0.0737400446345641,3.98070733403211,-1.13182272664495
0.553250248740193,-6.07797615838228,-0.108762185078878,4.88868763394356,-2.25432829786209
0.833900607580805,-6.02590642971462,-0.35670582149227,4.8028685502943,-2.61027985478788
0.726697557370595,-6.27272306194546,-0.132010620119616,4.00102140338051,-1.0029531965788
0.78856495358389,-6.21466100093252,-0.272826019161635,4.7730270692158,-2.25759383102174
0.677750447403743,-6.03623880979276,-0.0580508861336909,3.72823988140865,-1.10876348159869
0.719162751325312,-6.4598252125447,-0.0252242621207053,4.2455118289621,-1.43000324127479
0.243868149759479,-7.23054898385261,-0.1219347527865,4.94973196171879,-1.73359294167451
0.792117461334447,-6.12909039417355,-0.531154250809617,3.97239630339502,-2.20068453302824
0.582308755562753,-6.0409389932479,-0.163804156972732,4.38187419732976,-1.80773048738738
0.699444628279535,-6.3432789671781,-0.138689936850868,4.91128217371622,-2.15717329245562
0.72374740834458,-6.27203636557823,-0.153926757260049,4.95406792912464,-2.19980200008745
0.888568896843721,-6.28014604449591,-0.149594815711869,3.95894489772871,-0.862975600371194
0.451600740974269,-6.18220590990872,-0.410870965940637,3.86780164817808,-1.61356987368881
0.296394835283226,-7.03710558537904,-0.0677353634551728,4.7544003638658,-1.78241128067681
0.611427295328033,-6.03646858475033,-0.0295748410166911,4.14976526543985,-1.33908207758909
0.760042853486765,-6.05649987640451,-0.142742334900279,4.86325859157309,-2.11923692245042
0.48515118773446,-6.13639532202159,-0.332945641633644,3.77009318522243,-1.23791217458374
0.695385047241105,-6.0253764124268,-0.264107227699506,4.78291935364315,-2.27541000909835
0.768795252232927,-6.48142768792897,-0.036744939259177,4.93238959180023,-2.04687318277731
0.540552356330681,-6.00240878427801,-0.0343593176579461,3.76995200038132,-0.939802069049547
0.61857890305459,-6.24054308812396,-0.569423688391354,3.77930079856307,-2.16926689136931
0.684249394028061,-6.68142541334777,-0.0266919491178311,4.37469476553558,-1.49907045542922
0.683857509728867,-6.00217366264341,-0.0883006877231442,4.26700866450507,-1.49730125528273
0.607685410927529,-6.26981586289483,-0.0441549994828189,4.02684790927656,-1.09247911397763
0.526893920938705,-6.02423605992343,-0.137086044811684,4.44292779315689,-1.88887086539166
0.366602477703573,-6.48376289127562,-0.448789219577742,4.11765502249297,-1.65440434434707
0.668193247776324,-6.08113850343632,-0.320169604304272,3.77713813979627,-1.17601479703894
0.828917542709427,-6.5209375035939,-0.0171758014307393,4.29359441477508,-1.10999596729909
0.761576817952575,-6.23990476750912,-0.11131104053624,4.71313418399151,-1.87267109819092
0.802776809958167,-6.05502555488703,-0.229998555062065,4.51966949690033,-1.84322560356883
0.503444754264183,-6.15920764078351,-0.387733261801191,3.84503810766959,-1.51154706600405
0.616564801196481,-6.00963779926963,-0.0625042699889998,4.40829845461649,-1.67180106514522
0.845157825332602,-6.57927884068174,-0.103173186280944,4.35795667675691,-1.71912676405381
0.761791517965747,-6.01691267292058,-0.2802860168989,4.18569643201948,-1.89620875717428
0.86910305533864,-6.33142992537116,-0.647685958636959,4.71900658957515,-2.90400488669199
0.610984449211083,-6.08558065803581,-0.0268165278888875,3.85706031324712,-0.899946316515288
0.601640918333243,-6.2825849403384,-0.0658553211391271,3.98173395590991,-1.166658860117
0.861890316396011,-6.23299291801821,-0.278107281079801,4.84405626076419,-2.20927834158193
0.876550822705048,-6.25448988611218,-0.452247753477088,4.9629649575921,-3.06553627783578
0.531838764574722,-6.0444557970774,-0.155776366128193,4.44702742530214,-1.95851933561065
0.4519088530961,-6.23980881235808,-0.102520727212614,3.983316100578,-1.46764130166762
0.806456733233481,-6.17837234872894,-0.281327241297744,3.92688443498267,-1.60910842936412
0.738533586082723,-6.01351074343751,-0.311502235348971,4.77812304320718,-2.33305542848617
0.88285406331122,-6.34453677456066,-0.146588575111132,4.80485237266908,-1.91417417376558
0.897425892129608,-6.4613233234874,-0.0912750744682483,4.7679112490486,-1.76615107264553
0.857445752826092,-6.10020444104804,-0.309856236179516,3.76649513057309,-0.827779744565719
0.876820373082487,-6.17679707748821,-0.149236963209652,4.18560722945288,-1.38161744428025
0.87369173035915,-6.0468613488461,-0.194742146545674,4.09001467570621,-1.32248365665382
0.576708348106998,-7.10015376662173,-0.323301009241332,4.72098621108212,-2.02906537644799
0.673510259674707,-6.11582429490926,-0.200805925690025,4.87114026191944,-2.25993292157652
0.771528284628101,-6.13651206177206,-0.0983897504574565,3.90709467755812,-1.04939409968899
0.279992580781306,-6.68762492904658,-0.331562231978305,4.3190461785139,-2.32974388303712
0.801895048193082,-6.05695133777992,-0.136216427922068,3.76429163188189,-0.644428515329577
0.76262855437368,-6.35251705941167,-0.038707131214403,4.08324733286072,-0.897663513993882
0.725921674699862,-6.04042407977558,-0.251980641762848,4.51012710584235,-2.22125123189463
0.334259309862176,-6.16280449319057,-0.477655575654719,3.79651325008404,-1.52701486269934
0.511523442169863,-6.12253471260738,-0.0373902769177382,4.79898501429915,-2.09556578288072
0.64572319901478,-6.00493608388031,-0.213409419994517,4.25046697671295,-1.8988314396768
0.851640323972289,-6.13424121995963,-0.0675740978563944,4.44669475942838,-1.5181916056429
0.785707369287628,-6.01984899818476,-0.329323548383631,4.32352906368478,-1.84133136199874
0.779557001241364,-6.08939057899439,-0.0543642234042164,4.05339690840244,-1.2659969510701
0.735088291940552,-6.0432438790773,-0.769667287786403,4.12050649225633,-2.79757209320045
0.666449675736593,-6.05063051237999,-0.0237496576721374,4.28377645288813,-1.43000547449699
0.700731156729142,-6.08499622665155,-0.0369552287048103,4.23251505574,-1.34859957472576
0.778882254381779,-6.44251912480794,-0.351563154633031,4.10754558619659,-1.29789167963594
0.278436157343853,-6.43453352565345,-0.311799984092537,4.12801418104673,-1.90425181303726
0.484597484381818,-6.98385291789467,-0.0548530849199519,4.70971704026708,-1.85885209787305
0.751777318862864,-6.09496728225393,-0.105038602987678,4.19403710721876,-1.37157657170554
0.78443106581091,-6.13526957340701,-0.297964631884335,4.53021791834073,-2.1414171565075
0.79456255684031,-6.23438499173157,-0.11428867966377,4.73344017793759,-1.87883690592832
0.826604590591771,-6.0881097676689,-0.346589033773988,4.76135843511213,-2.3126481259072
0.784444564920234,-6.03792395984388,-0.174907160067303,4.64297817770642,-2.35034994148772
0.809411662843378,-6.14481027277833,-0.313074743402408,4.43767794686568,-2.00841615627057
0.520265913186746,-6.23489010286285,-0.0123784107841992,4.97621494092678,-2.27372976629151
0.635018190008542,-6.09208617975134,-0.208500226213023,4.48529593975152,-2.04814681759878
0.807459313394583,-6.09761062325607,-0.145822523079073,4.48655822239833,-2.10418973528161
0.748536198552632,-6.04083193704908,-0.061885593270971,4.18874110475439,-1.31539121109197
0.670904386101992,-6.21265495761427,-0.128012896434211,4.7895754995877,-2.04492406719112
0.186205940124609,-6.90140888333079,-0.0255957277543987,4.65345787026044,-1.64710951772412
0.528300022546545,-6.16427254152419,-0.104177591087968,4.77379721174625,-2.17497151715998
0.821791794289893,-6.0446280111917,-0.195324964912199,4.95218893412394,-2.22969343473302
0.840939244224777,-6.01993511578434,-0.0956453010314196,4.59555124224766,-1.76088610086447
0.896379554819575,-6.01498143713813,-0.151036787387287,4.4407362856229,-2.16746238668223
0.679393780603713,-6.38477286660648,-0.203297112933795,4.01479594664779,-1.39132309506649
0.489670253703616,-6.32381285764486,-0.526896846375702,3.88350445639909,-1.91352334855862
0.601274049782485,-6.93235649617599,-0.0696158170433226,4.66103368732028,-1.90314407545755
0.715377361718671,-6.10044906885183,-0.109292912468,4.53565626805629,-1.75696886303337
0.594716266627939,-6.51322419596793,-0.142365159841744,4.17276012946929,-1.36450098650517
0.81165993251765,-6.25110034301231,-0.0584142802188667,4.03360961318744,-1.14138070331074
0.870949914586702,-6.18252370716144,-0.0709722249390681,4.27556433090685,-1.30438578587309
0.818100540121225,-6.09788642218796,-0.521655773838244,3.72593123108204,-1.08615105162194
0.893922109756417,-6.00793267459725,-0.271724786223348,3.62366987931859,-0.936494463538318
0.890287150784291,-6.25723581331568,-0.0286585803179269,4.68939650235326,-1.67838511691023
0.849117714599951,-6.56292829035896,-0.121612871154082,4.3303577543038,-1.48707065319762
0.789893426587474,-6.59877480813864,-0.0145869016261395,4.37039710720519,-1.22630750991726
0.63165655497101,-6.36900011823824,-0.209083309239287,4.01834710602152,-1.25367865150726
0.435537602697874,-7.2428216344259,-0.215664282367215,4.95835136442161,-1.80079966679318
0.808703669642281,-6.4409342944491,-0.521158356375893,4.01732095127053,-1.48116227443882
0.821193445321635,-6.18486998409113,-0.110746802978343,4.22368880263422,-1.38007513723519
0.892201487269145,-6.21770945388481,-0.280137181393763,4.5253005593855,-2.10627076849948
0.557269095996727,-6.03735251263271,-0.0385173640325987,4.25236079191733,-1.50438756519581
0.766577310865958,-6.04245041820347,-0.209788474392113,4.28933558710438,-1.61095001958008
0.367817002778178,-6.62094771841521,-0.173855777513975,4.29075215344685,-1.89449147229973
0.743719497560493,-6.007809584368,-0.208120533493592,4.29788873091978,-1.63889046690776
0.856418198614904,-6.03266226396406,-0.164909904094112,4.95922949935783,-2.18357138911438
0.657346329919259,-6.36261038481703,-0.123635176591396,4.09870692575294,-1.25396915760684
0.581394718244472,-6.2540975139884,-0.357431542348812,3.83617505302617,-1.89513303985893
0.489562297049986,-6.12074022613758,-0.0326568606524375,4.54833687291146,-1.85955175625275
0.479154521864331,-6.04042650215669,-0.0656087630216498,4.35310516827961,-1.79092855441357
0.610554402591563,-6.07840992755174,-0.136651608124001,4.87336694525071,-2.22521443562038
0.807972788129785,-6.49564224758947,-0.049310001336852,4.87991160664061,-1.98783760261995
0.241766574629307,-6.18328826630919,-0.116655658170762,3.89438828791027,-1.49839151819967
0.811799222667116,-6.15999103748756,-0.0250460027913193,4.63786254727902,-1.70427173455474
0.810709035998597,-6.10293673536872,-0.466933728782766,4.70096486608798,-2.80290468275866
0.615914113679082,-6.02096819462753,-0.0353511695778661,4.33894946421432,-1.55831396809318
0.622778531233385,-6.13386536314531,-0.34015757990342,3.79210963906569,-1.10264521339557
0.855141219182397,-6.25898734170314,-0.288899141534707,4.7794047330117,-2.24636679304898
0.447031169259348,-6.52994498258821,-0.113932288895456,4.22483177155796,-1.79564558498515
0.716346025572122,-6.02300635547596,-0.191186616529325,4.64045181312229,-1.98662867182054
0.768174190670731,-6.17160302563634,-0.271498253232133,4.60428665179594,-2.05357944181423
0.897074074167932,-6.83191839613008,-0.0185349213936014,4.54262047144377,-1.93149971790695
0.565981791196744,-6.04287006570433,-0.0262249905434041,3.78172264355493,-0.788624835919729
0.40282046776805,-6.1992589201058,-0.578595637846529,3.78650366093186,-1.60529565889229
0.652006535313639,-6.03667769378643,-0.231521746380661,4.85070523621102,-2.32898724314371
0.523715738391582,-6.13105507243038,-0.0759776307807142,4.78725300939922,-2.24474008566467
0.819965691213982,-6.25230783749954,-0.0830044133289783,4.52057992522043,-1.59150351583268
0.845045539242414,-6.24043146238971,-0.914933307316784,3.82530786641127,-1.88386350017927
0.62520194104404,-6.31255606817851,-0.432658968765317,3.91366025491794,-1.36585221937638
0.880803122667898,-6.28607313319207,-0.111092441361454,4.01040930772127,-0.799599914200847
0.889397932484809,-6.01579157646585,-0.266195799900589,4.22324574025831,-1.53389532523596
0.894008670684304,-6.58997937984979,-0.0374747720996571,4.96582640818351,-1.86504984613629
0.701266883196681,-6.31720186973576,-0.120806006472332,4.9939136628736,-2.19817179168315
0.829315107570655,-6.26348735834929,-0.0267184032940173,4.50569482227614,-1.49208058232509
0.56748760155218,-6.18852158988626,-0.00345785624696522,4.39228068071656,-1.56871645663587
0.497400356436553,-6.09214672804633,-0.021288672731175,4.46679574955734,-1.75169963044998
0.770874013973297,-6.10234046435116,-0.236494189192686,4.20779537467323,-1.75706469039414
0.523171909116821,-6.3962701186987,-0.00849924606891119,4.12849523888382,-1.20720503274929
0.860290588648966,-6.09826549540417,-0.273905176546085,4.2493316907356,-1.60946035910837
0.876825149150668,-6.08046048570143,-0.227803218342022,4.5941327933292,-1.85985736145458
0.635945079928365,-6.09263508638737,-0.195090965854269,3.82621647621341,-1.32609302159046
0.816392402779471,-6.1915989373812,-0.0722024283951725,4.69162744962702,-1.79054155733192
0.614973102550558,-6.08273170308877,-0.322699055590638,3.74820931807092,-1.05552408385759
0.897827871893808,-6.09621131045576,-0.376894877226449,4.17268771876961,-1.87302341036049
0.839385900050336,-6.38314053174718,-0.435793162332884,4.47445607932967,-2.34820788450055
0.835695645702089,-6.02321354083851,-0.0734767954247006,4.31234895275606,-1.42610232473874
0.677406949514225,-6.2408836275995,-0.0292510897768621,4.72257662363775,-1.83418494021844
0.783331665211055,-6.72736915921507,-0.546288975355327,4.43036276815879,-2.4622367476397
0.695535423382087,-6.11020945761751,-0.0559601595279705,3.88124752422329,-0.928098885365783
0.656747423338847,-6.10143190894957,-0.178274648052383,4.28844729731575,-1.68840113160901
0.858291337769382,-6.19892010265836,-0.114104286681616,3.87324290063372,-0.936797804738346
0.67736795766515,-6.09691775375427,-0.109210082977866,4.26912244112327,-1.50887959173183
0.812712682422339,-6.02052502595638,-0.101096767937059,4.67655194852752,-1.86786872365883
0.890770443999017,-6.10677421750224,-0.189259757101229,4.18849452098052,-1.39039579441156
0.738307506646155,-6.4622138449726,-0.0467840962546252,4.21696069993653,-1.11596075789418
0.514103182373188,-6.01617052823076,-0.0502585902383218,3.77454333818014,-1.07303016854775
0.711199833212095,-7.08602166701503,-0.167036190720336,4.75557021154564,-1.49922323741861
0.887942706928887,-6.03242511972463,-0.184070013740877,4.36815748915821,-2.09563984151004
0.328342614950938,-6.04620908407245,-0.17275226996426,3.73774069496332,-1.33450077587574
